PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
12958,Inactive,0
12713,Inactive,0
525,Inactive,0
61057,Inactive,0
23667648,Inactive,0
16013,Inactive,0
28777,Inconclusive,20
24309,Inactive,0
5280443,Active,41
4133,Inactive,0
6009,Inactive,0
7271,Inconclusive,20
6529,Inconclusive,20
6167,Inactive,0
11167,Inactive,0
8816,Active,42
7104,Inactive,0
37175,Inconclusive,20
7327,Inconclusive,21
7642,Inactive,0
7347,Inactive,0
31279,Inactive,0
6837,Inactive,0
13246,Inactive,0
8723,Inactive,0
1986,Inactive,0
15767,Inactive,0
7991,Inactive,0
2314,Inactive,0
7173,Inactive,0
5865,Inactive,0
3639,Inactive,0
8419,Inactive,0
11937,Inactive,0
7352,Inactive,0
5455,Inconclusive,20
6423,Inactive,0
12251,Inactive,0
16653,Inactive,0
7351,Inactive,0
73672,Inactive,0
7864,Inactive,0
10541,Inactive,0
7969,Inactive,0
16584,Inactive,0
7076,Inconclusive,20
10707,Inconclusive,20
24434,Inactive,0
998,Inactive,0
8160,Inactive,0
20087,Inconclusive,20
8184,Inactive,0
40326,Inactive,0
5963,Inactive,0
5284441,Inactive,0
8449,Inactive,0
12170,Inactive,0
7418,Inactive,0
299,Active,41
6540,Active,41
6269,Inactive,0
3346,Inconclusive,20
7451,Inactive,0
235227,Inactive,0
91511,Inactive,0
62479,Inactive,0
2206,Inactive,0
517121,Inactive,0
8086,Inactive,0
31215,Inactive,0
10430,Inactive,0
1480,Inactive,0
4101,Inactive,0
5853,Inactive,0
7943,Inactive,0
5694,Inactive,0
4075,Inactive,0
11487,Inactive,0
5505,Inactive,0
7443,Inactive,0
3423265,Inactive,0
8117,Inactive,0
3039,Inactive,0
3090,Inactive,0
30773,Inactive,0
4110039,Inactive,0
516871,Inactive,0
9275,Inconclusive,20
12101,Inactive,0
7064,Inactive,0
20083,Inactive,0
15096,Active,86
5284363,Inactive,0
12348,Inactive,0
8200,Inactive,0
12025,Inactive,0
43226,Inconclusive,21
6421,Inactive,0
493570,Inactive,0
25670,Inactive,0
6295,Inactive,0
7447,Inactive,0
27756,Inactive,0
995,Inactive,0
996,Inactive,0
11241,Inactive,0
4420,Inactive,0
18752,Inactive,0
87244,Inactive,0
41385,Inactive,0
9740,Inactive,0
6503,Inactive,0
7603,Inactive,0
31362,Inactive,0
15659,Inactive,0
10009,Inactive,0
520196,Inactive,0
8342,Active,82
22833331,Inactive,0
8861,Inactive,0
24066,Inactive,0
8371,Active,40
8635,Inactive,0
6549,Inactive,0
7489,Inactive,0
17142,Inactive,0
7040,Inactive,0
8559,Inactive,0
6124,Inactive,0
24685,Inactive,0
39965,Inactive,0
78170,Inactive,0
7153,Inactive,0
11107,Inactive,0
79,Inactive,0
7895,Inactive,0
985,Inactive,0
17317,Inactive,0
5755,Inactive,0
24482,Inactive,0
12688,Active,41
37517,Inactive,0
798,Inactive,0
2724385,Inactive,0
3032791,Inactive,0
8872,Inactive,0
6702,Inconclusive,20
676454,Inactive,0
9473,Inactive,0
7195,Inactive,0
2519,Inconclusive,20
9880,Inconclusive,20
15910,Active,61
73670,Inactive,0
54677470,Inactive,0
2734161,Inactive,0
11529,Inactive,0
19241,Inactive,0
7975,Inactive,0
17869,Inactive,0
33286,Inactive,0
21209,Inactive,0
8076,Inactive,0
77703,Inactive,0
12397,Inactive,0
66494,Inactive,0
8113,Inactive,0
978,Inactive,0
6854,Inconclusive,20
4684,Inactive,0
9787,Inactive,0
7292,Inactive,0
7270,Inactive,0
9074,Inconclusive,20
17038,Inconclusive,20
92839,Inactive,0
67271,Inconclusive,20
3073,Inactive,0
24764,Inactive,0
6966,Inactive,0
8142,Inactive,0
936,Inactive,0
1133,Inactive,0
23707968,Inactive,0
643460,Inactive,0
11251,Inactive,0
62551,Inactive,0
8813,Inactive,0
7577,Inactive,0
9128,Inactive,0
6901,Inactive,0
7849,Inactive,0
5280934,Inactive,0
7335,Inactive,0
3026,Inactive,0
19499,Inactive,0
31657,Inactive,0
8437,Inactive,0
2779938,Inactive,0
4931,Inactive,0
8038,Inactive,0
76302,Inactive,0
6998,Inactive,0
117549,Inactive,0
17318,Inactive,0
8326,Inactive,0
657298,Inactive,0
3485,Inactive,0
6626,Inactive,0
9568700,Inactive,0
5541,Inactive,0
17049,Inactive,0
4021,Inactive,0
7916,Inactive,0
10332,Inactive,0
7416,Inactive,0
1486,Inactive,0
71485,Inactive,0
10522,Active,40
7729,Inactive,0
5934,Active,40
19395,Inactive,0
8050,Inactive,0
8195,Inactive,0
7274,Inactive,0
440968,Inactive,0
5641,Inactive,0
11057,Active,41
13618,Inconclusive,20
10722,Inactive,0
11831,Inactive,0
7670,Inactive,0
4114,Inactive,0
7002,Inactive,0
444972,Inactive,0
10555,Inactive,0
7582,Inactive,0
6796,Inactive,0
8303,Inactive,0
4933,Inconclusive,21
7648,Inactive,0
19458,Inactive,0
727,Inconclusive,21
5192,Inactive,0
6505,Active,41
11807,Inactive,0
65360,Inactive,0
1639,Inactive,0
8439,Inactive,0
8461,Inactive,0
7184,Inconclusive,20
8069,Inactive,0
7771,Inactive,0
20686,Inactive,0
7050,Inconclusive,20
8192,Inactive,0
3715,Inactive,0
5994,Inconclusive,20
8404,Inactive,0
18689,Inactive,0
6436,Inactive,0
14215,Inactive,0
50896,Inactive,0
31356,Inconclusive,20
8144,Inactive,0
6809,Inactive,0
15595,Inconclusive,20
32485,Inactive,0
7900,Inactive,0
637511,Inactive,0
6001,Active,41
727200,Inactive,0
8314,Inactive,0
864,Inactive,0
4781,Inactive,0
7092,Inactive,0
8361,Inactive,0
1030,Inactive,0
949,Inactive,0
89594,Inactive,0
3690,Inactive,0
14130,Inactive,0
5543,Inconclusive,20
22311,Inactive,0
11769095,Inactive,0
8178,Inactive,0
7902,Inactive,0
8456,Inconclusive,20
16666,Inactive,0
27189,Inactive,0
9161,Inactive,0
8785,Inactive,0
40000,Inactive,0
707035,Inactive,0
21954,Inactive,0
8094,Inactive,0
10687,Inactive,0
7150,Inactive,0
8462,Inactive,0
4993,Inactive,0
9154,Inconclusive,20
6129,Inactive,0
12679,Inactive,0
3347,Inconclusive,20
44073,Inactive,0
162461,Inactive,0
2871,Inconclusive,20
8209,Inactive,0
8345,Inactive,0
12257,Inactive,0
21277,Inactive,0
47866,Inactive,0
8427,Inactive,0
2478,Inactive,0
31269,Inactive,0
54680782,Inactive,0
2202,Inactive,0
11005,Inactive,0
7222,Inactive,0
19188,Inactive,0
11813,Inactive,0
18692,Inactive,0
8344,Inactive,0
3437714,Inactive,0
29327,Inactive,0
12130,Inactive,0
14899,Inactive,0
12002,Inactive,0
8372,Inactive,0
62097,Active,41
12525,Inactive,0
2728,Inconclusive,20
7395,Inactive,0
9903,Inconclusive,20
8363,Inactive,0
667493,Inactive,0
7255,Inactive,0
31357,Inactive,0
2723790,Inactive,0
6781,Inactive,0
16562,Inactive,0
135408793,Inactive,0
29732,Active,41
6950,Inactive,0
62558,Inactive,0
5143,Inactive,0
15600,Inactive,0
166033,Inactive,0
4610,Inactive,0
8663,Inconclusive,20
8923,Inactive,0
62882,Inactive,0
5281,Inactive,0
8400,Inactive,0
66,Inconclusive,20
7289,Inactive,0
8679,Active,40
237332,Inactive,0
11432,Inactive,0
5283349,Inactive,0
7026,Inactive,0
38479,Inconclusive,20
17730,Inactive,0
16278,Inactive,0
7488,Inactive,0
13583,Inactive,0
6327114,Inactive,0
13522,Inactive,0
8906,Inactive,0
6758,Active,40
5987,Inactive,0
11933,Active,40
8445,Inactive,0
11860,Inactive,0
7375,Inactive,0
8722,Active,82
3589,Inconclusive,21
12329,Inactive,0
36242,Inconclusive,20
7355,Inactive,0
6336,Inactive,0
71157,Inactive,0
32933,Inconclusive,20
1110,Inactive,0
16666,Inactive,0
7269,Inactive,0
8285,Inactive,0
23667638,Inactive,0
27461,Inactive,0
4509,Inconclusive,20
1183,Inactive,0
4754,Inactive,0
7421,Inactive,0
15106,Inactive,0
6559,Inactive,0
1983,Inactive,0
6028,Inconclusive,20
7463,Inactive,0
6184,Inactive,0
5125,Inactive,0
79878,Inactive,0
70837,Inactive,0
5780,Inactive,0
17004,Active,40
10708,Inactive,0
12021,Inactive,0
342,Inactive,0
713,Inactive,0
31244,Inactive,0
5147,Inactive,0
7444,Inactive,0
9076,Inactive,0
6720,Inactive,0
4909,Inactive,0
13624,Inactive,0
4891,Inactive,0
2328,Inactive,0
24730,Inactive,0
75576,Inconclusive,20
12736,Inactive,0
2566,Inactive,0
6,Active,81
31288,Inactive,0
15278,Inactive,0
60196372,Inactive,0
7371,Inactive,0
8560,Inactive,0
12968,Inactive,0
3121,Inactive,0
2662,Active,82
2268,Inactive,0
7970,Inactive,0
445639,Inactive,0
4944,Inactive,0
37123,Inactive,0
86607,Inconclusive,20
560256,Inactive,0
9481,Inactive,0
7615,Inactive,0
7677,Inactive,0
7870,Inactive,0
6327349,Inactive,0
7516,Inactive,0
18635,Inactive,0
10255083,Inactive,0
4284,Inactive,0
6618,Active,41
7505,Inactive,0
17162,Inactive,0
7048,Inactive,0
4632,Inactive,0
2256,Inactive,0
8607,Inconclusive,20
21307,Inactive,0
2266,Inactive,0
638024,Inactive,0
10870,Inactive,0
7635,Inactive,0
7814,Inactive,0
17756,Inactive,0
135444498,Inactive,0
5881,Inconclusive,20
3463,Inactive,0
1318,Inactive,0
5320,Inactive,0
6739,Inactive,0
7703,Inactive,0
18725,Inactive,0
7211,Inactive,0
931,Inactive,0
991,Inactive,0
30479,Inactive,0
53518,Inconclusive,20
54739,Inactive,0
9889168,Active,40
11369,Inactive,0
23665759,Inactive,0
7997,Inactive,0
18204,Inactive,0
6616,Inactive,0
11595,Inactive,0
23668192,Inactive,0
15415,Inactive,0
14855,Inactive,0
6877,Inactive,0
4650,Inactive,0
5546,Inactive,0
1989,Inactive,0
7285,Inactive,0
19042,Inconclusive,20
325,Inactive,0
14184,Inactive,0
27465,Active,41
26124,Inactive,0
643820,Inactive,0
7547,Inconclusive,20
38852,Inactive,0
6497,Inactive,0
16305,Inactive,0
7540,Inactive,0
7579,Inactive,0
16004,Inactive,0
6914,Inconclusive,20
174,Inactive,0
10129,Inactive,0
3314,Inactive,0
6923,Inconclusive,20
8836,Inactive,0
33775,Inactive,0
17090,Inactive,0
9216,Inactive,0
4936,Inactive,0
7924,Inactive,0
7993,Inactive,0
6491,Inactive,0
123458,Inactive,0
31209,Inactive,0
6466,Inactive,0
7636,Inactive,0
520108,Inactive,0
6978,Inactive,0
7929,Inactive,0
5757,Inconclusive,20
11443,Inactive,0
1046,Inactive,0
5954,Inconclusive,20
42586,Inactive,0
7618,Inactive,0
7142,Inactive,0
37829,Inactive,0
8042,Inactive,0
11089,Inactive,0
13690,Inactive,0
62277,Inactive,0
727,Inactive,0
2733525,Active,41
7720,Inactive,0
24860538,Inactive,0
7013,Inconclusive,20
8115,Inactive,0
10757,Inactive,0
7855,Inactive,0
753,Inactive,0
11224,Inactive,0
616765,Inactive,0
8858,Inactive,0
14985,Inactive,0
13450,Inactive,0
8121,Inactive,0
6547,Inactive,0
8902,Inactive,0
87587,Inactive,0
204,Inactive,0
16402,Inactive,0
1549026,Inactive,0
2758,Inactive,0
7057,Inactive,0
5284366,Inactive,0
8843,Inactive,0
4156,Inactive,0
31241,Inactive,0
1060,Inactive,0
5280373,Active,41
4928,Inactive,0
82343,Inactive,0
25750,Inactive,0
8152,Inactive,0
7361,Inactive,0
23692768,Inactive,0
22833317,Inactive,0
8170,Inactive,0
7935,Inactive,0
5798,Inactive,0
7095,Inactive,0
8362,Inactive,0
4911,Inactive,0
31236,Inactive,0
7276,Inactive,0
6895,Inactive,0
11776,Inactive,0
7257,Inactive,0
568,Inactive,0
2244,Inactive,0
27982,Inactive,0
8842,Inactive,0
7005,Inconclusive,20
7967,Inactive,0
971,Inactive,0
13232,Inactive,0
8193,Inactive,0
8467,Inactive,0
14050,Inconclusive,20
54670067,Inactive,0
81259,Active,40
8749,Active,41
5284382,Inactive,0
992,Inconclusive,20
6046,Inactive,0
516902,Inactive,0
612040,Inactive,0
6567,Inactive,0
8783,Inactive,0
660,Inactive,0
5053,Inconclusive,21
22960,Inactive,0
6853,Inactive,0
2286,Inactive,0
7813,Inactive,0
7517,Inactive,0
7564,Inactive,0
8554,Inactive,0
8199,Inactive,0
24603,Inactive,0
83572,Inactive,0
3893,Inactive,0
62630,Inactive,0
12967,Inactive,0
62311,Inactive,0
8691,Inactive,0
16015,Inactive,0
23668193,Inactive,0
19633,Inactive,0
7239,Inactive,0
1176,Inactive,0
11883,Inconclusive,20
39676,Inactive,0
196,Inactive,0
43079,Inactive,0
7913,Inactive,0
8051,Inactive,0
83511,Inconclusive,21
26177,Inactive,0
11317,Inactive,0
8455,Active,41
3397,Active,41
27423,Inconclusive,20
5280450,Inactive,0
102861,Inactive,0
8130,Inactive,0
31374,Inactive,0
8615,Inconclusive,21
23676814,Inactive,0
16220118,Inactive,0
5282745,Inactive,0
10943,Inactive,0
26041,Active,80
7948,Inactive,0
54678486,Inactive,0
8128,Inactive,0
73674,Inactive,0
7628,Inactive,0
8174,Inactive,0
159055,Inactive,0
111037,Inactive,0
7820,Inactive,0
8458,Inactive,0
7362,Inactive,0
87984,Inactive,0
444266,Inactive,0
16220111,Inconclusive,20
8758,Inactive,0
108938,Inactive,0
13266,Inactive,0
60962,Inconclusive,20
15331,Inactive,0
74710,Inactive,0
904857,Inactive,0
7768,Inactive,0
35370,Inactive,0
1982,Inactive,0
2078,Inactive,0
13192,Inactive,0
11534,Inactive,0
8207,Inactive,0
2969,Inactive,0
6810,Inactive,0
16316,Inactive,0
4445035,Inactive,0
3440,Inactive,0
88069,Inactive,0
8369,Inactive,0
62306,Inactive,0
6587,Inactive,0
3308,Inactive,0
4764,Inactive,0
7103,Active,41
5327,Inactive,0
66166,Inactive,0
6991,Inactive,0
7070,Active,41
10963,Inactive,0
8418,Inactive,0
2086,Inactive,0
36606,Inconclusive,20
24633,Inactive,0
8795,Inactive,0
7641,Inactive,0
6868,Inactive,0
8346,Inactive,0
11173,Inactive,0
441140,Inactive,0
90558,Inactive,0
7932,Inactive,0
7979,Inactive,0
13089,Inactive,0
3365,Inactive,0
16682730,Active,87
4837,Inactive,0
5340,Inactive,0
25622,Inconclusive,20
8064,Inactive,0
3082,Inactive,0
8469,Inactive,0
38037,Inactive,0
5971,Inactive,0
4096,Inactive,0
8124,Inactive,0
10698,Inactive,0
8689,Active,41
6934,Inactive,0
67174,Inactive,0
11210,Inactive,0
36383,Inactive,0
8657,Inactive,0
5284416,Active,41
18938,Inactive,0
7340,Active,40
7290,Inactive,0
3610,Inconclusive,20
6014,Inactive,0
5344,Inactive,0
14127,Active,40
17046,Inactive,0
8441,Inactive,0
6128,Inconclusive,20
2319,Inactive,0
22985,Inactive,0
7204,Inactive,0
2554,Inactive,0
17016,Inactive,0
9217,Inactive,0
7185,Inactive,0
7583,Inactive,0
5368821,Inactive,0
6478,Inactive,0
101560,Inactive,0
6595,Inactive,0
637563,Inactive,0
7977,Inactive,0
802,Inactive,0
1004,Inactive,0
4947,Inactive,0
11966,Inactive,0
8571,Inconclusive,20
7903,Inactive,0
727,Inactive,0
7474,Inactive,0
6383,Inactive,0
24639,Inactive,0
4793,Inconclusive,20
25429,Inactive,0
590836,Inactive,0
12433,Inactive,0
7198,Inactive,0
1775,Inactive,0
13271,Inconclusive,20
7585,Inactive,0
33733,Inactive,0
4130,Inactive,0
8870,Inactive,0
335,Inactive,0
39562,Inactive,0
24502,Active,40
5280343,Inactive,0
16043,Inactive,0
73852,Active,41
11660,Inactive,0
6544,Inactive,0
5111791,Inactive,0
6819,Inactive,0
134601,Inactive,0
12901,Inactive,0
289,Inactive,0
7456,Inactive,0
18617,Inactive,0
7311,Active,40
6537503,Inactive,0
101940,Inactive,0
31222,Inconclusive,20
62530,Active,40
22772,Inconclusive,20
7393,Inconclusive,20
6997,Inactive,0
5284419,Inactive,0
7390,Inactive,0
444795,Inactive,0
86102,Inconclusive,20
19988,Inactive,0
135398739,Inactive,0
13542,Inactive,0
3385,Inactive,0
41384,Inactive,0
17170,Inactive,0
4929,Inactive,0
8266,Inactive,0
8150,Inactive,0
7430,Inconclusive,20
135,Inactive,0
3118,Inactive,0
14025,Inactive,0
785,Inactive,0
165746,Inactive,0
7127,Inactive,0
5280793,Inactive,0
10377,Inconclusive,20
13387,Inactive,0
6643,Active,41
5362,Inactive,0
10509,Inactive,0
107377,Active,41
2724564,Inactive,0
13591,Inactive,0
2355,Inactive,0
31243,Inactive,0
7111,Inactive,0
34192,Inactive,0
11289,Inactive,0
7956,Inactive,0
6597,Inactive,0
6101,Inactive,0
3224,Inconclusive,20
15817,Inactive,0
9015,Inactive,0
38284,Inactive,0
15294,Inactive,0
23394,Inactive,0
6946,Inactive,0
13283,Inactive,0
1057,Inactive,0
12902,Inconclusive,20
2153,Inactive,0
12472902,Inactive,0
8486,Inactive,0
5216,Inactive,0
7059,Inactive,0
7965,Inactive,0
9153,Inconclusive,20
264,Inactive,0
2730,Active,42
8360,Inactive,0
6641,Inconclusive,20
637566,Inactive,0
8815,Inactive,0
16949,Inactive,0
6374,Inactive,0
6548,Inactive,0
7455,Inactive,0
16685,Inconclusive,20
6944,Inactive,0
12161,Inactive,0
5770,Inactive,0
8305,Inactive,0
5430,Inactive,0
8588,Inactive,0
8133,Inactive,0
6734,Inactive,0
2723601,Inactive,0
6163,Inactive,0
243,Inactive,0
8177,Inactive,0
311,Inactive,0
7958,Inactive,0
448537,Inconclusive,20
7896,Inactive,0
2761171,Inactive,0
17719,Inactive,0
10958,Inactive,0
7972,Inactive,0
4173,Inactive,0
2796,Inactive,0
7017,Inconclusive,20
7031,Inconclusive,20
5054,Inactive,0
1269845,Inactive,0
638186,Inactive,0
6786,Inconclusive,20
30541,Inconclusive,20
7410,Inactive,0
11074431,Inactive,0
9395,Inactive,0
3102,Inactive,0
8158,Inactive,0
323,Inactive,0
13838,Inactive,0
6782,Inactive,0
175854,Inactive,0
12301,Inactive,0
19999,Inactive,0
7338,Inconclusive,20
61056,Inactive,0
7422,Inactive,0
7232,Inactive,0
7732,Inactive,0
15787,Inactive,0
5144,Inactive,0
8172,Inactive,0
445354,Inactive,0
14868,Inactive,0
8411,Inactive,0
980,Inconclusive,20
1988,Inactive,0
3225,Inactive,0
244,Inactive,0
743,Inactive,0
7954,Inactive,0
8083,Inactive,0
12734,Inactive,0
356,Inactive,0
81530,Inactive,0
23284,Inactive,0
612,Inactive,0
76013,Inconclusive,20
14236,Inactive,0
3016,Inactive,0
7807,Inactive,0
1678,Inactive,0
33557,Inactive,0
6917,Inactive,0
6535,Inactive,0
18480,Inactive,0
6574,Inactive,0
11,Inactive,0
8981,Inactive,0
174223,Inconclusive,20
155166,Inactive,0
37034,Inactive,0
1491,Inactive,0
12266,Inactive,0
5362708,Inactive,0
31426,Inactive,0
3776,Inactive,0
85983,Inactive,0
7069,Inactive,0
12088,Inactive,0
177,Inconclusive,20
180,Inactive,0
6342,Inactive,0
457193,Inactive,0
443939,Inactive,0
5280965,Inconclusive,20
10771,Active,40
241,Inactive,0
8478,Active,42
82917,Inactive,0
61591,Inactive,0
261,Inactive,0
14782,Inactive,0
6212,Inactive,0
9476,Inactive,0
5284361,Inactive,0
6537498,Inactive,0
14012,Inactive,0
10208,Inactive,0
2767,Inactive,0
61444,Inactive,0
92884,Inactive,0
7406,Inactive,0
6731,Inconclusive,20
5889,Inactive,0
8021,Inactive,0
6537502,Active,42
13816,Inactive,0
19283,Inactive,0
702,Inactive,0
14710,Inactive,0
8857,Inactive,0
8821,Inactive,0
7611,Inactive,0
370,Inactive,0
7860,Inactive,0
6450278,Inactive,0
3552,Inactive,0
1123,Inactive,0
2724411,Active,81
460612,Inactive,0
887,Inactive,0
409301,Active,80
104827,Active,40
6344,Inactive,0
62390,Inactive,0
5371728,Inactive,0
66041,Inactive,0
24819,Inactive,0
13539,Inactive,0
26323,Inactive,0
60934,Inactive,0
23668195,Inactive,0
23668194,Inactive,0
108005,Active,40
516919,Inactive,0
62753,Inactive,0
28803,Inactive,0
5284468,Inactive,0
6575,Inactive,0
5590,Inconclusive,21
10215,Inactive,0
5280795,Inactive,0
5281575,Inactive,0
9171,Inactive,0
153909,Inactive,0
10465,Inactive,0
7914,Inactive,0
6627,Inactive,0
6962,Inactive,0
7868,Inactive,0
8154,Inactive,0
8481,Inactive,0
8896,Inactive,0
8907,Inactive,0
12532,Inactive,0
4379756,Inactive,0
16700,Inactive,0
17304,Inactive,0
18732,Inactive,0
78738,Inactive,0
23665719,Inactive,0
23664361,Inactive,0
81811,Inconclusive,20
162071,Inactive,0
23677323,Inactive,0
8755,Active,41
112412,Inactive,0
60966,Inactive,0
24699,Inactive,0
23664644,Inactive,0
76004,Inactive,0
5076555,Inactive,0
61972,Inactive,0
162012,Inactive,0
7992,Inactive,0
24393,Inactive,0
28118,Inactive,0
6681,Inactive,0
16682736,Inactive,0
10754,Inactive,0
5284359,Inactive,0
10855,Inactive,0
221511,Inactive,0
3032297,Inactive,0
26710,Inactive,0
14276,Inactive,0
667490,Inactive,0
1674,Inconclusive,20
4523766,Inactive,0
5284429,Inactive,0
24268,Inactive,0
158629,Inactive,0
24007,Inconclusive,20
23892,Inactive,0
5284466,Inactive,0
16682804,Active,82
5284483,Inactive,0
5280805,Inactive,0
5035,Inconclusive,20
104741,Inconclusive,20
12195864,Inactive,0
5702746,Inconclusive,20
18430,Inactive,0
16666,Inactive,0
20769,Inactive,0
38853,Inactive,0
16591,Inactive,0
16217238,Active,80
11181836,Active,42
60196373,Inactive,0
2734250,Inactive,0
11258643,Inactive,0
11448496,Inactive,0
2734246,Inactive,0
11674455,Inactive,0
2734178,Inactive,0
22078297,Inactive,0
2734225,Inactive,0
10044526,Inactive,0
11750474,Inactive,0
11459786,Inactive,0
2775940,Active,42
16749605,Inactive,0
46226173,Inconclusive,20
23160059,Inconclusive,20
21932259,Inactive,0
16211417,Inactive,0
60196374,Inactive,0
50878556,Inactive,0
2734235,Inactive,0
21977262,Inactive,0
16210995,Inactive,0
53316406,Active,41
12095229,Inactive,0
16211849,Inactive,0
16211409,Inactive,0
16217215,Inactive,0
11075478,Inactive,0
2769348,Inactive,0
10636633,Inactive,0
50878565,Inactive,0
18506491,Active,42
60196375,Active,42
10411334,Inactive,0
2734179,Inactive,0
11344909,Inactive,0
24944555,Inconclusive,20
60196376,Inactive,0
12971008,Inactive,0
60196377,Inactive,0
11171853,Inactive,0
60196378,Inactive,0
60196379,Active,41
60196380,Inactive,0
2734229,Inconclusive,20
60196381,Inactive,0
12184311,Inactive,0
60196382,Inactive,0
19838382,Inactive,0
60196383,Inactive,0
57369982,Inactive,0
16726630,Inactive,0
60196384,Inactive,0
60196385,Inactive,0
60196386,Inactive,0
60196387,Inactive,0
60196388,Inactive,0
44373822,Inactive,0
13240377,Inactive,0
60196389,Inactive,0
21988023,Inactive,0
60196390,Inactive,0
60196391,Inactive,0
12248306,Inactive,0
15932798,Inactive,0
19876500,Inactive,0
57358854,Inactive,0
13487610,Inactive,0
45268380,Inactive,0
11074101,Active,41
17841257,Inactive,0
11254899,Inactive,0
23079882,Inactive,0
11995188,Inactive,0
11492406,Inactive,0
60196392,Inactive,0
14007922,Inactive,0
2734180,Inactive,0
2734248,Inactive,0
15927,Inconclusive,20
13638937,Inactive,0
12038941,Inactive,0
12077313,Inactive,0
21917397,Inactive,0
2734181,Inactive,0
2734249,Inactive,0
11009532,Inactive,0
44717198,Inactive,0
18374068,Inactive,0
112264,Inactive,0
60196393,Inactive,0
16719897,Inactive,0
60196394,Inactive,0
60196395,Inactive,0
12059922,Inactive,0
60196396,Inactive,0
60196397,Active,42
66011,Inactive,0
24798,Inactive,0
6076971,Inconclusive,20
8001,Inactive,0
8057,Inactive,0
8100,Inactive,0
8101,Inactive,0
70700,Inactive,0
8208,Inactive,0
8213,Inactive,0
61041,Inactive,0
14425,Active,41
449293,Inactive,0
638088,Inactive,0
7518,Inactive,0
641245,Inactive,0
24846,Inactive,0
17110,Inactive,0
9117,Inactive,0
2724144,Inactive,0
9268,Inactive,0
2723816,Inactive,0
6049,Inactive,0
7957,Inactive,0
8211,Inactive,0
8217,Inactive,0
517044,Inactive,0
517045,Inactive,0
61082,Inactive,0
8897,Inactive,0
5354342,Inactive,0
10690,Inactive,0
33005,Inactive,0
23661960,Inactive,0
12395,Inactive,0
20993,Inactive,0
135423095,Inactive,0
21534,Inactive,0
94866,Inactive,0
16698,Inactive,0
4068533,Inactive,0
82751,Inactive,0
88022,Inactive,0
23676745,Inactive,0
11345,Inactive,0
7115,Inactive,0
29249,Inactive,0
5354626,Inactive,0
122600,Inactive,0
164282,Inactive,0
75628,Active,41
75628,Active,41
75628,Active,61
120203,Inactive,0
8181,Inactive,0
61225,Inactive,0
12561739,Inactive,0
23354,Inactive,0
75050,Inactive,0
85069,Inactive,0
16760467,Inactive,0
2735122,Inactive,0
15407,Inactive,0
6096946,Inactive,0
5284342,Inactive,0
6328152,Inactive,0
472181,Inactive,0
23665706,Inactive,0
8819,Inactive,0
70414,Inactive,0
2123,Inactive,0
14802,Inactive,0
21845,Inactive,0
4628,Inactive,0
19095,Inactive,0
13506,Inactive,0
12447,Inactive,0
22882,Inconclusive,20
15625,Inactive,0
1148,Inactive,0
31291,Inactive,0
13530,Active,40
51040,Active,40
25153273,Inactive,0
16211072,Inactive,0
66320,Inactive,0
71027,Inconclusive,20
66062,Inconclusive,20
26204,Inactive,0
518872,Inactive,0
1550489,Inactive,0
23702994,Inactive,0
84703,Inactive,0
1712094,Inactive,0
15412,Inconclusive,20
16219385,Inactive,0
4350929,Inactive,0
74828,Inactive,0
2756017,Inactive,0
71404,Inactive,0
256687,Inactive,0
17185,Inactive,0
441374,Inactive,0
18730,Inactive,0
17913,Inactive,0
387179,Inactive,0
67589,Inconclusive,20
137895,Inactive,0
587128,Inactive,0
67688,Inactive,0
19022,Inactive,0
96430,Inactive,0
161929,Inactive,0
9731,Inactive,0
6993773,Inactive,0
77531,Inactive,0
19838,Inactive,0
107882,Inactive,0
20275,Inactive,0
20282,Inactive,0
68119,Inactive,0
10308,Active,41
5321950,Inactive,0
64927,Inactive,0
5815,Inactive,0
142891,Inactive,0
68236,Inactive,0
68297,Inactive,0
79358,Inactive,0
104677,Inactive,0
11007,Inactive,0
60196398,Inactive,0
5942,Inactive,0
11229,Inactive,0
68526,Inactive,0
11507,Inactive,0
24884197,Inactive,0
11598,Inactive,0
11748,Inactive,0
4788,Inconclusive,20
66068,Inactive,0
92821,Inactive,0
12100,Inactive,0
12127,Inactive,0
92822,Inactive,0
12185,Inactive,0
12394,Inactive,0
12527,Inactive,0
522183,Inactive,0
12742,Inactive,0
12744,Inactive,0
81364,Inactive,0
175468,Inactive,0
169664,Inactive,0
69819,Inactive,0
13000,Inactive,0
62672,Inactive,0
13109,Inconclusive,20
13166,Inactive,0
13400,Inactive,0
2724588,Inactive,0
7054,Inactive,0
7090,Inactive,0
6931391,Inactive,0
7166,Inactive,0
7169,Inactive,0
7291,Inactive,0
7296,Inactive,0
7359,Inactive,0
27882,Inactive,0
641298,Inactive,0
11764,Inconclusive,20
4921319,Inconclusive,21
6528,Inconclusive,20
79154,Inactive,0
4654,Inactive,0
22833502,Inactive,0
6927,Inactive,0
23670523,Inactive,0
10187,Inactive,0
7571,Inactive,0
1549521,Inactive,0
16627,Inactive,0
10026,Inactive,0
720471,Inactive,0
16719,Active,82
11796,Inconclusive,20
6680,Inactive,0
5284534,Inactive,0
2737408,Inactive,0
2733708,Inactive,0
17279,Inconclusive,20
9207,Inactive,0
17599,Inconclusive,20
3014138,Inactive,0
