PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
9275,Active,41
12101,Inactive,0
7064,Inactive,0
20083,Inconclusive,10
15096,Active,93
5284363,Inactive,0
12348,Inactive,0
8200,Inactive,0
12025,Inconclusive,10
43226,Active,41
6421,Inconclusive,10
493570,Active,84
25670,Inconclusive,10
6295,Active,41
7447,Active,41
27756,Inconclusive,10
995,Active,41
996,Inactive,0
11241,Inactive,0
4420,Inconclusive,10
18752,Inactive,0
87244,Inconclusive,20
41385,Inconclusive,10
9740,Inconclusive,10
6503,Inconclusive,10
7603,Inactive,0
31362,Active,41
15659,Inconclusive,10
10009,Inconclusive,10
520196,Inactive,0
8342,Active,85
22833331,Inactive,0
8861,Active,61
24066,Inactive,0
8371,Active,41
8635,Inactive,0
6549,Inconclusive,10
7489,Inactive,0
17142,Inactive,0
7040,Inactive,0
8559,Inconclusive,10
6124,Inconclusive,10
24685,Inactive,0
39965,Inactive,0
78170,Inconclusive,20
7153,Inconclusive,10
11107,Inconclusive,10
79,Inactive,0
7895,Inactive,0
985,Inconclusive,10
17317,Inactive,0
5755,Inconclusive,10
24482,Inactive,0
12688,Active,83
37517,Inactive,0
798,Inactive,0
2724385,Active,64
3032791,Inactive,0
8872,Inactive,0
6702,Active,88
676454,Inactive,0
9473,Inactive,0
7195,Inconclusive,20
2519,Inconclusive,20
9880,Active,40
15910,Active,84
73670,Inactive,0
54677470,Active,82
2734161,Inconclusive,10
11529,Inactive,0
19241,Inconclusive,10
7975,Inconclusive,20
17869,Inactive,0
33286,Inactive,0
21209,Active,41
8076,Inactive,0
77703,Inactive,0
12397,Inactive,0
66494,Inconclusive,10
8113,Inactive,0
978,Inactive,0
6854,Active,81
4684,Active,41
9787,Active,61
7292,Inactive,0
7270,Inactive,0
9074,Active,40
17038,Active,82
92839,Inactive,0
67271,Active,83
3073,Inactive,0
24764,Inconclusive,10
6966,Inactive,0
8142,Inactive,0
936,Inactive,0
1133,Inactive,0
23707968,Inconclusive,10
643460,Inactive,0
11251,Inconclusive,10
62551,Inactive,0
8813,Inconclusive,20
7577,Inactive,0
9128,Inconclusive,10
6901,Inactive,0
7849,Inactive,0
5280934,Inactive,0
7335,Inactive,0
3026,Inactive,0
19499,Inconclusive,10
31657,Inactive,0
8437,Inactive,0
2779938,Inconclusive,10
4931,Inconclusive,10
8038,Inactive,0
76302,Active,83
6998,Inactive,0
117549,Inconclusive,10
17318,Active,42
8326,Inactive,0
657298,Inconclusive,10
3485,Inactive,0
6626,Inconclusive,21
9568700,Inactive,0
5541,Inactive,0
17049,Inconclusive,10
4021,Active,42
7916,Inactive,0
10332,Inconclusive,21
7416,Inactive,0
1486,Inactive,0
71485,Inactive,0
10522,Active,84
7729,Active,87
5934,Active,80
19395,Inconclusive,20
8050,Inactive,0
8195,Inactive,0
7274,Inconclusive,10
440968,Inactive,0
5641,Inactive,0
11057,Active,95
13618,Active,84
10722,Inactive,0
11831,Active,42
7670,Active,40
4114,Inactive,0
7002,Inactive,0
444972,Inactive,0
10555,Inactive,0
7582,Inactive,0
6796,Inconclusive,10
8303,Inactive,0
4933,Active,40
7648,Inconclusive,20
19458,Inactive,0
727,Active,40
5192,Inactive,0
6505,Active,82
11807,Inconclusive,10
65360,Inactive,0
1639,Inactive,0
8439,Active,41
8461,Active,41
7184,Active,83
8069,Inactive,0
7771,Inactive,0
20686,Inconclusive,10
7050,Inconclusive,10
8192,Inactive,0
3715,Inconclusive,10
5994,Inconclusive,10
8404,Inconclusive,10
18689,Inactive,0
6436,Inactive,0
14215,Inactive,0
50896,Inactive,0
31356,Active,40
8144,Inactive,0
6809,Inconclusive,10
15595,Active,41
32485,Inactive,0
7900,Inconclusive,10
637511,Inactive,0
6001,Active,84
727200,Active,41
8314,Inactive,0
864,Inconclusive,10
4781,Inconclusive,10
7092,Inactive,0
8361,Inactive,0
1030,Inactive,0
949,Inactive,0
89594,Inactive,0
3690,Inconclusive,10
14130,Inconclusive,10
5543,Active,41
22311,Inactive,0
11769095,Inactive,0
8178,Inactive,0
7902,Inconclusive,10
8456,Active,40
16666,Inactive,0
27189,Inactive,0
9161,Inconclusive,20
8785,Inconclusive,10
40000,Inconclusive,10
707035,Inconclusive,10
21954,Inactive,0
8094,Inactive,0
10687,Inactive,0
7150,Inconclusive,10
8462,Inactive,0
4993,Inconclusive,10
9154,Active,41
6129,Inconclusive,10
12679,Inconclusive,10
3347,Active,82
44073,Inactive,0
162461,Inactive,0
2871,Active,81
8209,Inconclusive,10
8345,Inconclusive,10
12257,Inactive,0
21277,Inactive,0
47866,Inactive,0
8427,Inconclusive,10
2478,Inconclusive,10
31269,Inconclusive,20
54680782,Inconclusive,10
2202,Inconclusive,10
11005,Inactive,0
7222,Inactive,0
19188,Inactive,0
11813,Inactive,0
18692,Inactive,0
8344,Inactive,0
3437714,Inactive,0
29327,Inactive,0
12130,Inactive,0
14899,Inactive,0
12002,Inconclusive,20
8372,Inactive,0
62097,Active,84
12525,Inconclusive,10
2728,Active,41
7395,Inactive,0
9903,Active,41
8363,Inconclusive,20
667493,Inactive,0
7255,Inactive,0
31357,Inconclusive,10
2723790,Inactive,0
6781,Inconclusive,20
16562,Inactive,0
135408793,Inactive,0
29732,Active,41
6950,Inactive,0
62558,Inactive,0
5143,Inactive,0
15600,Inactive,0
166033,Inactive,0
4610,Inconclusive,10
8663,Active,41
8923,Inactive,0
62882,Inconclusive,10
5281,Inconclusive,10
8400,Inactive,0
66,Active,40
7289,Inconclusive,10
8679,Active,83
237332,Inconclusive,10
11432,Inactive,0
5283349,Active,41
7026,Inactive,0
38479,Active,41
17730,Inconclusive,10
16278,Inactive,0
7488,Inactive,0
13583,Inconclusive,10
6327114,Inactive,0
13522,Inactive,0
8906,Inconclusive,10
6758,Active,40
5987,Inactive,0
11933,Active,84
8445,Inactive,0
11860,Inconclusive,10
7375,Inactive,0
8722,Active,63
3589,Active,40
12329,Inactive,0
36242,Active,41
7355,Inconclusive,10
6336,Inconclusive,20
71157,Inactive,0
32933,Active,42
1110,Inactive,0
16666,Inactive,0
7269,Inconclusive,20
8285,Inactive,0
23667638,Inactive,0
27461,Inconclusive,10
4509,Active,41
1183,Inactive,0
4754,Inactive,0
7421,Inconclusive,10
15106,Inconclusive,10
6559,Inactive,0
1983,Inconclusive,10
6028,Active,82
7463,Inactive,0
6184,Inactive,0
5125,Inconclusive,10
79878,Inconclusive,10
70837,Inconclusive,20
5780,Inactive,0
17004,Active,84
10708,Inactive,0
12021,Inactive,0
342,Inactive,0
713,Inactive,0
31244,Inconclusive,10
5147,Inactive,0
7444,Inconclusive,10
9076,Inactive,0
6720,Inconclusive,10
4909,Inactive,0
13624,Inactive,0
4891,Inconclusive,10
2328,Inactive,0
24730,Inactive,0
75576,Active,82
12736,Inconclusive,10
2566,Inconclusive,10
6,Active,82
31288,Inconclusive,10
15278,Inactive,0
60196372,Inactive,0
7371,Inconclusive,10
8560,Inconclusive,10
12968,Inconclusive,10
3121,Inconclusive,10
2662,Active,83
2268,Inconclusive,10
7970,Inactive,0
445639,Inactive,0
4944,Inactive,0
37123,Inactive,0
86607,Active,41
560256,Inactive,0
9481,Inactive,0
7615,Inconclusive,10
7677,Inconclusive,10
7870,Inconclusive,20
6327349,Inactive,0
7516,Inconclusive,10
18635,Inactive,0
10255083,Inconclusive,10
4284,Inconclusive,10
6618,Active,83
7505,Inactive,0
17162,Inactive,0
7048,Inactive,0
4632,Inactive,0
2256,Inactive,0
8607,Active,84
21307,Inconclusive,20
2266,Inactive,0
638024,Inconclusive,10
10870,Inconclusive,10
7635,Inconclusive,10
7814,Active,82
17756,Inactive,0
135444498,Inactive,0
5881,Inconclusive,10
3463,Inactive,0
1318,Inconclusive,20
5320,Inactive,0
6739,Inactive,0
7703,Inconclusive,10
18725,Inactive,0
7211,Inactive,0
931,Inactive,0
991,Active,41
30479,Inactive,0
53518,Inconclusive,20
54739,Inactive,0
9889168,Active,88
11369,Inactive,0
23665759,Inactive,0
7997,Inconclusive,10
18204,Inconclusive,10
6616,Inactive,0
11595,Inactive,0
23668192,Inactive,0
15415,Inactive,0
14855,Active,41
6877,Inactive,0
4650,Inactive,0
5546,Inconclusive,10
1989,Inactive,0
7285,Inactive,0
19042,Inconclusive,10
325,Inactive,0
14184,Inactive,0
27465,Active,82
26124,Inactive,0
643820,Inconclusive,20
7547,Active,94
38852,Inconclusive,20
6497,Inactive,0
16305,Active,40
7540,Inconclusive,10
7579,Inactive,0
16004,Inconclusive,10
6914,Active,81
174,Inactive,0
10129,Inactive,0
3314,Inconclusive,10
6923,Active,41
8836,Inactive,0
33775,Inactive,0
17090,Inconclusive,10
9216,Inactive,0
4936,Active,81
7924,Inconclusive,10
7993,Inactive,0
6491,Inactive,0
123458,Inactive,0
31209,Inactive,0
6466,Inconclusive,10
7636,Inactive,0
520108,Inactive,0
6978,Inconclusive,20
7929,Inactive,0
5757,Active,40
11443,Inconclusive,10
1046,Inactive,0
5954,Active,41
42586,Inactive,0
7618,Inactive,0
7142,Inactive,0
37829,Inactive,0
8042,Inactive,0
11089,Inactive,0
13690,Inactive,0
62277,Inconclusive,10
727,Inconclusive,20
2733525,Inconclusive,10
7720,Inactive,0
24860538,Active,40
7013,Active,41
8115,Inactive,0
10757,Inactive,0
7855,Inactive,0
753,Inconclusive,10
11224,Inconclusive,10
616765,Inconclusive,10
8858,Inactive,0
14985,Inactive,0
13450,Inconclusive,10
8121,Inactive,0
6547,Inconclusive,10
8902,Inactive,0
87587,Inactive,0
204,Inactive,0
16402,Inactive,0
1549026,Inconclusive,10
2758,Inactive,0
7057,Inactive,0
5284366,Inconclusive,10
8843,Inactive,0
4156,Inactive,0
31241,Inconclusive,10
1060,Inconclusive,10
5280373,Active,85
4928,Inactive,0
82343,Active,41
25750,Inactive,0
8152,Inconclusive,20
7361,Inactive,0
23692768,Inactive,0
22833317,Inconclusive,10
8170,Inactive,0
7935,Active,40
5798,Inactive,0
7095,Inactive,0
8362,Active,40
4911,Inactive,0
31236,Inactive,0
7276,Inactive,0
6895,Inactive,0
11776,Inconclusive,10
7257,Inactive,0
568,Inactive,0
2244,Inactive,0
27982,Inactive,0
8842,Inconclusive,10
7005,Active,40
7967,Inactive,0
971,Inactive,0
13232,Inactive,0
8193,Inactive,0
8467,Inactive,0
14050,Inconclusive,20
54670067,Inactive,0
81259,Active,83
8749,Inconclusive,10
5284382,Inactive,0
992,Active,85
6046,Inactive,0
516902,Inactive,0
612040,Inconclusive,10
6567,Inconclusive,10
8783,Inactive,0
660,Inactive,0
5053,Active,41
22960,Inconclusive,10
6853,Inactive,0
2286,Active,41
7813,Inactive,0
7517,Inactive,0
7564,Inconclusive,10
8554,Inactive,0
8199,Inactive,0
24603,Inactive,0
83572,Inactive,0
3893,Inconclusive,10
62630,Inconclusive,10
12967,Inconclusive,10
62311,Active,84
8691,Active,40
16015,Inconclusive,10
23668193,Inconclusive,10
19633,Inactive,0
7239,Inconclusive,10
1176,Inactive,0
11883,Active,41
39676,Inconclusive,10
196,Inactive,0
43079,Inactive,0
7913,Inactive,0
8051,Inactive,0
83511,Inconclusive,10
26177,Inconclusive,10
11317,Inconclusive,10
8455,Active,87
3397,Active,83
27423,Active,41
5280450,Inactive,0
102861,Inconclusive,10
8130,Inconclusive,10
31374,Inactive,0
8615,Active,41
23676814,Inactive,0
16220118,Inconclusive,10
5282745,Inconclusive,10
10943,Inactive,0
26041,Active,42
7948,Inactive,0
54678486,Active,41
8128,Inactive,0
73674,Inconclusive,10
7628,Inactive,0
8174,Inconclusive,10
159055,Inactive,0
111037,Inactive,0
7820,Inconclusive,10
8458,Inactive,0
7362,Inactive,0
87984,Inconclusive,10
444266,Inactive,0
16220111,Inconclusive,20
8758,Inactive,0
108938,Inactive,0
13266,Inactive,0
60962,Inconclusive,20
15331,Inactive,0
74710,Inactive,0
904857,Inactive,0
7768,Inactive,0
35370,Inconclusive,10
1982,Inconclusive,10
2078,Inconclusive,10
13192,Inactive,0
11534,Inconclusive,10
8207,Inactive,0
2969,Active,41
6810,Inactive,0
16316,Inactive,0
4445035,Inactive,0
3440,Inactive,0
88069,Inactive,0
8369,Inactive,0
62306,Inconclusive,10
6587,Inconclusive,10
3308,Inconclusive,10
4764,Active,40
7103,Active,41
5327,Inconclusive,10
66166,Active,83
6991,Inactive,0
7070,Active,81
10963,Inconclusive,10
8418,Active,42
2086,Inconclusive,10
36606,Inconclusive,20
24633,Inconclusive,10
8795,Inactive,0
7641,Inconclusive,10
6868,Inconclusive,20
8346,Inactive,0
11173,Inactive,0
441140,Inconclusive,10
90558,Inactive,0
7932,Inactive,0
7979,Inconclusive,10
13089,Active,40
3365,Inconclusive,10
16682730,Active,87
4837,Inconclusive,10
5340,Inactive,0
25622,Active,81
8064,Inactive,0
3082,Inactive,0
8469,Inactive,0
38037,Inconclusive,10
5971,Inactive,0
4096,Inactive,0
8124,Inactive,0
10698,Inconclusive,20
8689,Active,82
6934,Inconclusive,10
67174,Inactive,0
11210,Inconclusive,10
36383,Inconclusive,20
8657,Inconclusive,10
5284416,Active,82
18938,Inactive,0
7340,Active,81
7290,Inactive,0
3610,Active,84
6014,Inconclusive,10
5344,Inconclusive,10
14127,Active,83
17046,Inactive,0
8441,Inactive,0
6128,Inconclusive,10
2319,Inconclusive,20
22985,Inconclusive,10
7204,Inactive,0
2554,Inactive,0
17016,Inactive,0
9217,Inconclusive,10
7185,Inactive,0
7583,Inactive,0
5368821,Inconclusive,10
6478,Inconclusive,10
101560,Inactive,0
6595,Inactive,0
637563,Inactive,0
7977,Inactive,0
802,Inactive,0
1004,Inconclusive,10
4947,Active,41
11966,Inactive,0
8571,Active,82
7903,Inactive,0
727,Inconclusive,10
7474,Inconclusive,10
6383,Inactive,0
24639,Inactive,0
4793,Active,40
25429,Inconclusive,10
590836,Inactive,0
12433,Inactive,0
7198,Inconclusive,20
1775,Inactive,0
13271,Active,83
7585,Inactive,0
33733,Inconclusive,10
4130,Inconclusive,20
8870,Inactive,0
335,Inconclusive,10
39562,Inconclusive,10
24502,Active,61
5280343,Active,88
16043,Inconclusive,10
73852,Active,81
11660,Inactive,0
6544,Inconclusive,10
5111791,Active,40
6819,Inactive,0
134601,Inactive,0
12901,Inconclusive,10
289,Inactive,0
7456,Inconclusive,20
18617,Inactive,0
7311,Active,85
6537503,Inactive,0
101940,Inactive,0
31222,Inconclusive,20
62530,Active,87
22772,Active,42
7393,Active,41
6997,Inactive,0
5284419,Inconclusive,10
7390,Inconclusive,10
444795,Active,40
86102,Inconclusive,20
19988,Inactive,0
135398739,Inconclusive,10
13542,Inactive,0
3385,Inactive,0
41384,Active,41
17170,Active,40
4929,Inconclusive,20
8266,Inconclusive,10
8150,Inactive,0
7430,Active,40
135,Inactive,0
3118,Inconclusive,10
14025,Inconclusive,10
785,Inconclusive,10
165746,Inactive,0
7127,Inactive,0
5280793,Active,41
10377,Active,82
13387,Inconclusive,10
6643,Active,81
5362,Inactive,0
10509,Inconclusive,10
107377,Active,84
2724564,Inactive,0
13591,Inactive,0
2355,Inactive,0
31243,Inconclusive,10
7111,Inconclusive,20
34192,Active,41
11289,Active,41
7956,Inconclusive,10
6597,Inconclusive,10
6101,Inactive,0
3224,Active,82
15817,Inactive,0
9015,Inactive,0
38284,Inconclusive,10
15294,Inconclusive,21
23394,Inactive,0
6946,Inconclusive,10
13283,Inactive,0
1057,Inconclusive,20
12902,Active,81
2153,Inactive,0
12472902,Active,85
8486,Inconclusive,20
5216,Inactive,0
7059,Inconclusive,10
7965,Inconclusive,10
9153,Active,81
264,Inactive,0
2730,Active,82
8360,Inactive,0
6641,Active,41
637566,Inactive,0
8815,Inconclusive,10
16949,Inactive,0
6374,Inactive,0
6548,Inactive,0
7455,Inconclusive,10
16685,Active,85
6944,Inactive,0
12161,Inactive,0
5770,Active,41
8305,Active,82
5430,Inconclusive,10
8588,Active,40
8133,Inactive,0
6734,Inconclusive,10
2723601,Inactive,0
6163,Inactive,0
243,Inactive,0
8177,Inactive,0
311,Inactive,0
7958,Inactive,0
448537,Active,84
7896,Inactive,0
2761171,Inactive,0
17719,Inconclusive,10
10958,Inactive,0
7972,Inactive,0
4173,Inactive,0
2796,Inactive,0
7017,Active,41
7031,Active,41
5054,Inactive,0
1269845,Inactive,0
638186,Inconclusive,10
6786,Active,40
30541,Active,81
7410,Inactive,0
11074431,Inactive,0
9395,Inactive,0
3102,Inactive,0
8158,Inactive,0
323,Inactive,0
13838,Inactive,0
6782,Inconclusive,10
175854,Inactive,0
12301,Inactive,0
19999,Inactive,0
7338,Active,41
61056,Inactive,0
7422,Inactive,0
7232,Active,41
7732,Inactive,0
15787,Active,41
5144,Inactive,0
8172,Inconclusive,10
445354,Inconclusive,20
14868,Active,88
8411,Active,83
980,Active,42
1988,Inconclusive,10
3225,Inconclusive,10
244,Inactive,0
743,Inactive,0
7954,Inconclusive,10
8083,Inactive,0
12734,Inactive,0
356,Inactive,0
81530,Inconclusive,10
23284,Inconclusive,10
612,Inconclusive,10
76013,Active,87
14236,Inconclusive,10
3016,Inactive,0
7807,Inconclusive,10
1678,Inactive,0
33557,Inactive,0
6917,Inconclusive,10
6535,Inactive,0
18480,Inactive,0
6574,Inactive,0
11,Inactive,0
8981,Active,42
174223,Inconclusive,10
155166,Inconclusive,20
37034,Inconclusive,21
1491,Inconclusive,10
12266,Inactive,0
5362708,Inactive,0
31426,Active,85
3776,Inactive,0
85983,Inactive,0
7069,Inconclusive,10
12088,Inactive,0
177,Active,80
180,Inconclusive,10
6342,Inactive,0
457193,Inconclusive,10
443939,Active,64
5280965,Inconclusive,10
10771,Active,84
241,Inconclusive,10
8478,Active,81
82917,Inactive,0
61591,Inconclusive,10
261,Inactive,0
14782,Inactive,0
6212,Inconclusive,10
9476,Inconclusive,10
5284361,Inconclusive,10
6537498,Inconclusive,10
14012,Inactive,0
10208,Active,42
2767,Inconclusive,10
61444,Inconclusive,10
92884,Inconclusive,10
7406,Inactive,0
6731,Active,87
5889,Inconclusive,10
8021,Inconclusive,10
6537502,Active,86
13816,Active,81
19283,Inactive,0
702,Inconclusive,10
14710,Inconclusive,20
8857,Inconclusive,10
8821,Inconclusive,10
7611,Inconclusive,10
370,Inconclusive,10
7860,Inactive,0
6450278,Inconclusive,10
3552,Inconclusive,10
1123,Active,83
2724411,Active,93
460612,Inconclusive,10
887,Inconclusive,10
409301,Active,81
104827,Active,84
6344,Inactive,0
62390,Inactive,0
5371728,Inconclusive,10
66041,Inactive,0
24819,Inconclusive,10
13539,Inconclusive,10
26323,Inactive,0
60934,Active,41
23668195,Inconclusive,10
23668194,Inconclusive,10
108005,Active,40
516919,Inconclusive,10
62753,Inactive,0
28803,Inconclusive,10
5284468,Inconclusive,10
6575,Inconclusive,10
5590,Active,41
10215,Inconclusive,10
5280795,Inconclusive,20
5281575,Inactive,0
9171,Inactive,0
153909,Inconclusive,10
10465,Inconclusive,10
7914,Inconclusive,20
6627,Active,83
6962,Inconclusive,10
7868,Inactive,0
8154,Active,42
8481,Inconclusive,10
8896,Inactive,0
8907,Inactive,0
12532,Inactive,0
4379756,Inactive,0
16700,Inconclusive,10
17304,Inactive,0
18732,Inconclusive,10
78738,Inconclusive,10
23665719,Inconclusive,10
23664361,Inactive,0
81811,Active,41
162071,Inconclusive,10
23677323,Inconclusive,10
8755,Active,80
112412,Inconclusive,10
60966,Inactive,0
24699,Inactive,0
23664644,Inconclusive,10
76004,Inactive,0
5076555,Inconclusive,10
61972,Inactive,0
162012,Inconclusive,10
7992,Inconclusive,10
24393,Inactive,0
28118,Inactive,0
6681,Active,63
16682736,Inactive,0
10754,Inconclusive,20
5284359,Inconclusive,10
10855,Active,43
221511,Inconclusive,20
3032297,Inconclusive,10
26710,Active,40
14276,Inactive,0
667490,Inconclusive,20
1674,Active,41
4523766,Inconclusive,10
5284429,Inconclusive,10
24268,Inactive,0
158629,Inconclusive,10
24007,Inconclusive,20
23892,Active,90
5284466,Inactive,0
16682804,Active,93
5284483,Active,40
5280805,Inactive,0
5035,Active,86
104741,Active,85
12195864,Inactive,0
5702746,Active,40
18430,Inconclusive,10
16666,Inactive,0
20769,Inconclusive,10
38853,Inconclusive,10
16591,Inactive,0
16217238,Active,90
11181836,Active,90
60196373,Inconclusive,10
2734250,Inactive,0
11258643,Inconclusive,10
11448496,Inactive,0
2734246,Inconclusive,10
11674455,Inactive,0
2734178,Inconclusive,10
22078297,Active,41
2734225,Active,61
10044526,Active,43
11750474,Inconclusive,10
11459786,Inconclusive,10
2775940,Active,84
16749605,Inactive,0
46226173,Active,80
23160059,Active,80
21932259,Inconclusive,10
16211417,Active,42
60196374,Inconclusive,10
50878556,Inactive,0
2734235,Inactive,0
21977262,Inconclusive,10
16210995,Inactive,0
53316406,Active,41
12095229,Inconclusive,10
16211849,Inactive,0
16211409,Inconclusive,10
16217215,Inactive,0
11075478,Inactive,0
2769348,Inactive,0
10636633,Inactive,0
50878565,Inactive,0
18506491,Active,81
60196375,Inconclusive,10
10411334,Inconclusive,10
2734179,Inconclusive,20
11344909,Inactive,0
24944555,Active,82
60196376,Active,41
12971008,Inactive,0
60196377,Inconclusive,10
11171853,Inactive,0
60196378,Inactive,0
60196379,Inconclusive,10
60196380,Inconclusive,10
2734229,Active,82
60196381,Active,40
12184311,Active,41
60196382,Inconclusive,10
19838382,Inactive,0
60196383,Inactive,0
57369982,Inactive,0
16726630,Inconclusive,10
60196384,Inconclusive,10
60196385,Inactive,0
60196386,Inconclusive,10
60196387,Inactive,0
60196388,Inconclusive,10
44373822,Inconclusive,10
13240377,Inactive,0
60196389,Inconclusive,10
21988023,Inconclusive,10
60196390,Inconclusive,10
60196391,Inconclusive,10
12248306,Inconclusive,10
15932798,Inconclusive,10
19876500,Inactive,0
57358854,Inactive,0
13487610,Active,86
45268380,Inactive,0
11074101,Active,86
17841257,Inactive,0
11254899,Active,42
23079882,Inactive,0
11995188,Inconclusive,10
11492406,Inconclusive,10
60196392,Inactive,0
14007922,Inactive,0
2734180,Inactive,0
2734248,Inactive,0
15927,Inconclusive,20
13638937,Inactive,0
12038941,Inactive,0
12077313,Inactive,0
21917397,Inconclusive,10
2734181,Inactive,0
2734249,Inconclusive,10
11009532,Inactive,0
44717198,Inactive,0
18374068,Inactive,0
112264,Inactive,0
60196393,Inactive,0
16719897,Inactive,0
60196394,Inactive,0
60196395,Inconclusive,10
12059922,Inactive,0
60196396,Inconclusive,10
60196397,Active,87
66011,Inconclusive,10
24798,Inconclusive,20
6076971,Active,40
8001,Inactive,0
8057,Inconclusive,10
8100,Inconclusive,10
8101,Inactive,0
70700,Inconclusive,10
8208,Inactive,0
8213,Inconclusive,10
61041,Inconclusive,10
14425,Active,85
449293,Inactive,0
638088,Inconclusive,10
7518,Inconclusive,20
641245,Inconclusive,10
24846,Inconclusive,10
17110,Inconclusive,20
9117,Inactive,0
2724144,Inconclusive,10
9268,Inconclusive,10
2723816,Inactive,0
6049,Inconclusive,10
7957,Inconclusive,10
8211,Inactive,0
8217,Inconclusive,10
517044,Inactive,0
517045,Inconclusive,10
61082,Inconclusive,10
8897,Inactive,0
5354342,Inconclusive,10
10690,Inconclusive,10
33005,Inconclusive,10
23661960,Inactive,0
12395,Inconclusive,10
20993,Inconclusive,10
135423095,Inconclusive,10
21534,Inconclusive,10
94866,Inconclusive,10
16698,Inconclusive,10
4068533,Inconclusive,10
82751,Inconclusive,10
88022,Inconclusive,10
23676745,Inconclusive,10
11345,Inconclusive,10
7115,Inconclusive,10
29249,Active,42
5354626,Inconclusive,10
122600,Inactive,0
164282,Active,83
75628,Active,42
75628,Active,40
75628,Active,43
120203,Inactive,0
8181,Inconclusive,10
61225,Inconclusive,10
12561739,Inconclusive,10
23354,Inconclusive,10
75050,Inactive,0
85069,Inactive,0
16760467,Inconclusive,10
2735122,Inconclusive,10
15407,Inactive,0
6096946,Inconclusive,10
5284342,Inconclusive,10
6328152,Inactive,0
472181,Active,45
23665706,Inconclusive,10
8819,Inconclusive,10
70414,Inconclusive,25
2123,Inconclusive,10
14802,Inactive,0
21845,Inactive,0
4628,Inconclusive,10
19095,Inconclusive,10
13506,Inconclusive,10
12447,Active,91
22882,Active,90
15625,Inconclusive,10
1148,Inconclusive,10
31291,Inactive,0
13530,Active,41
51040,Active,81
25153273,Inconclusive,10
16211072,Inconclusive,10
66320,Inactive,0
71027,Active,80
66062,Inconclusive,10
26204,Inactive,0
518872,Inconclusive,10
1550489,Inactive,0
23702994,Inconclusive,10
84703,Inactive,0
1712094,Inactive,0
15412,Inconclusive,10
16219385,Inactive,0
4350929,Inconclusive,10
74828,Inactive,0
2756017,Inactive,0
71404,Inconclusive,10
256687,Inactive,0
17185,Inactive,0
441374,Inactive,0
18730,Inconclusive,10
17913,Inactive,0
387179,Active,41
67589,Active,82
137895,Active,41
587128,Inconclusive,10
67688,Inconclusive,10
19022,Inconclusive,10
96430,Inconclusive,10
161929,Inactive,0
9731,Inconclusive,10
6993773,Inconclusive,10
77531,Inconclusive,10
19838,Inactive,0
107882,Inconclusive,10
20275,Inactive,0
20282,Inactive,0
68119,Inconclusive,10
10308,Active,81
5321950,Inactive,0
64927,Inconclusive,10
5815,Inconclusive,10
142891,Inactive,0
68236,Inconclusive,10
68297,Inconclusive,20
79358,Active,83
104677,Active,41
11007,Inactive,0
60196398,Inconclusive,10
5942,Inconclusive,10
11229,Inconclusive,10
68526,Inconclusive,10
11507,Inactive,0
24884197,Inconclusive,10
11598,Inconclusive,10
11748,Inconclusive,10
4788,Active,85
66068,Inconclusive,10
92821,Inconclusive,10
12100,Inconclusive,10
12127,Inconclusive,10
92822,Inconclusive,10
12185,Inconclusive,10
12394,Inconclusive,10
12527,Inactive,0
522183,Inactive,0
12742,Inconclusive,10
12744,Inconclusive,10
81364,Inconclusive,10
175468,Inconclusive,10
169664,Inconclusive,10
69819,Inconclusive,10
13000,Inconclusive,10
62672,Inconclusive,10
13109,Inconclusive,10
13166,Inconclusive,10
13400,Inconclusive,10
2724588,Inconclusive,10
7054,Inconclusive,10
7090,Inactive,0
6931391,Inconclusive,10
7166,Inactive,0
7169,Inactive,0
7291,Inconclusive,10
7296,Inconclusive,20
7359,Inconclusive,10
27882,Inactive,0
641298,Inconclusive,10
11764,Active,42
4921319,Active,85
6528,Active,86
79154,Inactive,0
4654,Inconclusive,10
22833502,Inactive,0
6927,Inconclusive,10
23670523,Inactive,0
10187,Inconclusive,20
7571,Inconclusive,20
1549521,Inactive,0
16627,Inactive,0
10026,Inactive,0
720471,Inconclusive,10
16719,Active,90
11796,Active,87
6680,Inconclusive,10
5284534,Inconclusive,10
2737408,Active,40
2733708,Inactive,0
17279,Active,40
9207,Inactive,0
17599,Active,85
3014138,Inconclusive,10
17819,Active,41
9261,Inconclusive,10
67579,Inconclusive,10
95717,Active,82
9526,Inconclusive,10
9707,Inactive,0
77378,Inactive,0
9865,Inconclusive,10
5377793,Inconclusive,10
10241,Active,41
135408753,Inactive,0
93252,Inactive,0
10607,Active,88
68226,Inconclusive,10
10789,Active,62
21501,Active,40
10935,Active,80
10996,Inconclusive,10
135403591,Inconclusive,10
11101,Inconclusive,10
541,Inactive,0
65522,Inactive,0
27872,Inconclusive,10
11309,Inconclusive,10
11313,Active,41
6043,Inactive,0
11858,Inconclusive,10
4669250,Active,42
44368,Inconclusive,20
81184,Inactive,0
12635,Inconclusive,10
6259,Inactive,0
2201,Inactive,0
81829,Inactive,0
6377,Inactive,0
65575,Active,41
69908,Inconclusive,20
6724,Active,41
3884,Active,41
7018,Active,81
7045,Inactive,0
71593,Inconclusive,10
70315,Inactive,0
1018,Inconclusive,10
70438,Inconclusive,20
7449,Inconclusive,20
74867,Active,40
17652,Active,41
